Author,Work,Book,Chapter,Line,Latin,English,Link
Vitruvius,De Architectura,5,1,9,"Supra trabes contra capitula ex fulmentis dispositae pilaesunt conlocatae, altae pedes III, latae quoqueversusquaternis. supra eas ex duobus tignis bipedalibus trabeseverganeae circa sunt conlocatae. quibus insuper transtracum capreolis columnarum contra corpora et antas etparietes pronai conlocata sustinent unum culmenperpetuae basilicae, alterum a medio supra pronaumaedis. ita fastigiorum duplex pectinata dispositioextrinsecus tecti et interioris altae testudinis praestatspeciem venustam. item sublata epistyliorum ornamentaet pluteorum columnarumque superiorum distributiooperosam detrahit molestiam sumptusque inminuit exmagna parte summam. ipsae vero columnae in altitudineperpetua sub trabes testudinis perductae etmagnificentiam inpensae et auctoritatem operi adaugerevidentur.","Over the architraves, upright with the capitals, piers are built•three feet high and four feet square, on which are laid beams well wrought, joined together in two thicknesses of•two feet each, and thereon the beams and rafters are placed over the columns, antæ, and walls of the pronaos, carrying one continued ridge along the basilica, and another from the centre thereof, over the pronaos of the temple.",
Vitruvius,De Architectura,5,2,2,"Praeterea praecingendi sunt parietes medii coronis exintestino opere aut albario ad dimidiam partemaltitudinis. quae si non erunt, vox ibi disputantium elatain altitudinem intellectui non poterit esse audientibus. cum autem coronis praecincti parietes erunt, vox ab imismorata, priusquam in aera elata dissipabitur, auribus eritintellecta.","The walls, moreover, at half their height, are to have cornices run round them of wood or plaster. For if such be not provided, the voices of the disputants meeting with no check in their ascent, will not be intelligible to the audience. But when the walls are encircled round with cornices, the voice, being thereby impeded, will reach the ear before its ascent and dissipation in the air.",
Vitruvius,De Architectura,5,3,1,"Cum forum constitutum fuerit, tum deorum inmortaliumdiebus festis ludorum spectationibus eligendus est locustheatro quam saluberrimus, uti in primo libro desalubritatibus in moenium conlocationibus est scriptum. per ludos enim cum coniugibus et liberis persedentesdelectationibus detinentur et corpora propter voluptateminmota patentes habent venas, in quas insidunt aurarumflatus, qui, si a regionibus palustribus aut aliis regionibusvitiosis advenient, nocentes spiritus corporibus infundent. itaque si curiosius eligetur locus theatro, vitabuntur vitia.","When the forum is placed, a spot as healthy as possible is to be chosen for the theatre, for the exhibition of games on the festival days of the immortal gods, according to the instructions given in the first book respecting the healthy disposition of the walls of a city. For the spectators, with their wives and children, delighted with the entertainment, sit out the whole of the games, and the pores of their bodies being opened by the pleasure they enjoy, are easily affected by the air, which, if it blows from marshy or other noisome places, infuses its bad qualities into the system. These evils are avoided by the careful choice of a situation for the theatre,",
Vitruvius,De Architectura,5,5,1,"Ita ex his indagationibus mathematicis rationibus fiantvasa aerea pro ratione magnitudinis theatri, eaque itafabricentur, ut, cum tangantur, sonitum facere possintinter se diatessaron, diapente et ex ordine ad disdiapason. postea inter sedes theatri constitutis cellis ratione musicaibi conlocentur ita, uti nullum parietem tangant circaquehabeant locum vacuum et ab summo capite spatium, ponanturque inversa et habeant in parte, quae spectat adscaenam, suppositos cuneos ne minus altos semipede;contraque eas cellas relinquantur aperturae inferiorumgraduum cubilibus longae pedes duo, altae semipede.","On the foregoing principles, the brazen vasesc are to be made with mathematical proportions, depending on the size of the theatre. They are formed so, as when struck, to have sounds, whose intervals are a fourth, fifth, and so on consecutively to a fifteenth. Then, between the seats of the theatre, cavities having been prepared, they are disposed therein in musical order, but so as not to touch the wall in any part, but to have a clear space round them and over their top: they are fixed in an inverted position, and one the side towards the scene are supported by wedges not less than•half a foot high: and openings are left towards the cavities on the lower beds of the steps, each•two feet long, and half a foot wide.",
Vitruvius,De Architectura,5,9,2,"Quae videntur ita oportere conlocari, uti duplices sinthabeantque exteriores columnas doricas cum epistyliis etornamentis ex ratione modulationis perfectas. latitudinesautem earum ita oportere fieri videntur, uti, quantaaltitudo columnae fuerit exterioris, tantam latitudinemhabeant ab inferiore parte columnarum extremarum admedias et a medianis ad parietes, qui circumcluduntporticus ambulationes. medianae autem columnae quintaparte altiores sint quam exteriores, sed","which ought to be constructed double, with their exterior columns of the Doric order, whose architraves, and cornices are to be wrought after the Doric method. Their width is to be thus proportioned: the height of the exterior columns is equal to the distance from the lower part of the shaft of the exterior columns to that of those in the middle, and from them to the walls which surround the walks of the portico is an equal distance. The middle range of columns is one fifth part higher than the exterior range; and is of the Ionic or Corinthian order.",
Vitruvius,De Architectura,5,9,7,"Eae autem uti sint semper siccae et non lutosae, sic eritfaciendum. fodiantur et exinaniantur quam altissime. dextra atque sinistra structiles cloacae fiant, inque earumparietibus, qui ad ambulationem spectaverint, tubuliinstruantur inclinati fastigio. cloacis his perfectiscompleantur ea loca carbonibus, deinde insuper sabuloneeae ambulationes sternantur et exaequentur. ita proptercarbonum raritatem naturalem et tubulorum in cloacasinstructionem excipientur aquarum abundantiae, et itasiccae et sine umore perfectae fuerint ambulationes.","That they may always be dry and free from mud, the following method must be adopted. They must be dug out and drained to the lowest possible level; and on the right and left sewers must be constructed; and in the walls thereof, towards the walk, drains are laid, with an inclination to the sewer. When this is done, the place is filled in with coals; over which the walks are strewed with gravel, and levelled. Thus, from the natural porosity of the coals, and the inclination of the drains towards the sewer, the quantity of water is carried off, and the passages remain dry and unaffected by the moisture.",
Vitruvius,De Architectura,5,10,4,"Magnitudines autem balneorum videntur fieri pro copia hominum 
* * * sint ita compositae. quanta longitudo fuerit tertia dempta, latitudo sit, praeter scholam labri et alvei. labrum utique sub lumine faciundum videtur, ne stantes circum suis umbris obscurent lucem. scholas autem labrorum ita fieri oportet spatiosas, uti, cum priores occupaverint loca circum, expectantes reliqui recte stare possint. alvei autem latitudo inter parietem et pluteum ne minus sit pedes senos, ut gradus inferior inde auferat et pulvinus duos pedes.","The size of baths must depend on the number of persons who frequent them. Their proportions are as follow: their width is to be two thirds of their length, exclusive of the space round the bathing vessel (schola labri) and the gutter round it (alveus). The bathing vessel (labrum) should be lighted from above, so that the bye standers may not cast any shadow thereon, and thereby obstruct the light. The schola labri ought to be spacious, so that those who are waiting for their turn may be properly accommodated. The width of the alveus between the wall of the labrum and the parapet must not be less than•six feet, so that it may be commodious after the reduction of•two feet, which are allotted to the lower step and the cushion.",
Vitruvius,De Architectura,5,11,3,"Extra autem disponantur porticus tres, una ex peristyloexeuntibus, duae dextra atque sinistra stadiatae, exquibus una, quae spectaverit ad septentrionem, perficiatur duplex amplissima latitudine, altera simplex, ita factae, uti in partibus, quae fuerint circa parietes etquae erit ad columnas, margines habeant uti semitas nonminus pedum denûm mediumque excavatum, uti gradussint in descensu marginibus sesquipedem ad planitiem, quae planities sit non minus pedes XII; ita qui vestitiambulaverint circum in marginibus, non inpedientur abunctis se exercentibus.","The peristylia of the palæstra are to be carefully set out as above mentioned. Exteriorly three porticos are constructed, one through which those who come out of the palæstra pass; and stadial ones on the right and left, of which, that towards the north is double, and of considerable width. The other is single, and so formed that as well on the side next the wall, as on that where the columns stand, there are margins for paths of not less than•ten feet, the centre part is sunk•one foot and a half from the path, to which there is an ascent of two steps; the sunken part is not to be less than•twelve feet in width. Thus, those who in their clothing walk round the paths, will not be incommoded by the anointed wrestlers who are practising.",
Vitruvius,De Architectura,5,11,4,"Haec autem porticus ?????? apud Graecos vocitatur, quod athletae per hiberna tempora in tectis stadiis exercentur. proxime autem xystum et duplicem porticum designentur hypaethroe ambulationes, quas Graeci ????????????, nostri xysta appellant, in quas per hiemem ex xysto sereno caelo athletae prodeuntes exercentur. faciunda autem xysta sic videntur, ut sint inter duas porticus silvae aut platanones, et in his perficiantur inter arbores ambulationes ibique ex opere signino stationes. post xystum autem stadium ita figuratum, ut possint hominum copiae cum laxamento athletas certantes spectare.
Quae in moenibus necessaria videbantur esse, ut apte disponantur, perscripsi.","This species of portico is called xystus (??????) by the Greeks; for the wrestlers exercise in covered stadia in the winter time. Xysti ought, between the two porticos, to have groves or plantations, with walks between the trees and seat of cemented work. On the sides of the xystus and double portico are open walks which the Greeks call ????????????, but with us they are termed xysti, on which the athletæ exercise themselves, when the weather is fine, in the winter. Behind the xystus the stadium is set out, of such dimensions that a great number of people may commodiously behold the contending wrestlers. I have now given rules for the proper distribution of such buildings as are within the walls.",
Vitruvius,De Architectura,5,12,3,"Deinde tunc in eo loco, qui definitus erit, arcae stipitibus robusteis et catenis inclusae in aquam demittendae destinandaeque firmiter; deinde inter ea extrastilis inferior pars sub aqua exaequanda et purganda, et caementis ex mortario materia mixta, quemadmodum supra scriptum est, ibi congerendum, doneque compleatur structurae spatium, quod fuerit inter arcas. hoc autem munus naturale habent ea loca, quae supra scripta sunt.
Sin autem propter fluctus aut impetus aperti pelagi destinae arcas non potuerint continere, tunc ab ipsa terra sive crepidine pulvinus quam firmissime struatur, isque pulvinus exaequata struatur planitia minus quam dimidiae partis, reliquum, quod est proxime litus, proclinatum latus"," Then, in the place selected, damsº are formed in the water, of oaken piles tied together with chain pieces, which are driven firmly into the bottom. Between the ranges of piles, below the level of the water, the bed is dug out and levelled, and the work carried up with stones and mortar, compounded as above directed, till the wall fills the vacant space of the dam. If, however, from the violence of the waves and open sea the dams cannot be kept together, then on the edge of the main land, a foundation for a wall is constructed of the greatest possible strength; this foundation is laid horizontally, throughout rather less than half its length; the remainder, which is towards the shore, is made to overhang.",
Vitruvius,De Architectura,5,12,5,"In quibus autem locis pulvis non nascitur, his rationibuserit faciendum, uti arcae duplices relatis tabulis et catenisconligatae in eo loco, qui finitus erit, constituantur, etinter destinas creta in aeronibus ex ulva palustri factiscalcetur. cum ita bene calcatum et quam densissimefuerit, tunc cocleis, rotis, tympanis conlocatis locus, qui easaeptione finitus fuerit, exinaniatur sicceturque, et ibiinter saeptiones fundamenta fodiantur. si terrena erunt,usque ad solidum, crassiora quam qui murus suprafuturus erit, et tunc structura ex caementis calce et harenacompleantur.","When the place does not afford the powder named, the following method is to be adopted. Double dams are constructed, well connected with planks and chain pieces, and the cavity between them is filled up with clay and marsh weed well rammed down. When rammed down and squeezed as close as possible, the water is emptied out with screw pumps or water wheels, and the place is emptied and dried, and the foundations excavated. If the bottom be of loose texture, it must be dug out till a solid bottom is come to, wider than the wall about to be erected, and the wall is then built of stone, lime, and sand.",
Vitruvius,De Architectura,5,12,6,"Sin autem mollis locus erit, palis ustilatis alneis autoleagineis configantur et carbonibus compleantur, quemadmodum in theatrorum et muri fundationibus estscriptum. deinde tunc quadrato saxo murus ducaturiuncturis quam longissimis, uti maxime medii lapidescoagmentis contineantur. tunc, qui locus erit intermurum, ruderatione sive structura compleatur. ita erit utipossit turris insuper aedificari.","But if the bottom be very soft, alder, olive, or oak piles, previously charred, must be driven, and the intervals between them filled with coals, as directed above for the foundations of theatres and walls. The wall is then raised with squared stones, the joints of which are to be as long as possible, in order that the middle stones may be well tied in. The inside of the wall is then filled with rubble or masonry; and on this, even a tower might be erected.",
Vitruvius,De Architectura,6,3,1,"Cava aedium quinque generibus sunt distincta, quorumita figurae nominantur: tuscanicum, corinthium, tetrastylon, displuviatum, testudinatum. tuscanica sunt, in quibus trabes in atrii latitudine traiectae habeantinterpensiva et collicias ab angulis parietum ad angulostignorum intercurrentes, item asseribus stillicidiorum inmedium compluvium deiectus. in corinthiis isdemrationibus trabes et compluvia conlocantur, sed aparietibus trabes recedentes in circumitionis circacolumnas componuntur. tetrastyla sunt, quae subiectissub trabibus angularibus columnis et utilitatem trabibuset firmitatem praestant, quod neque ipsae magnumimpetum coguntur habere neque ab interpensivisonerantur.","There are five species of courts; which receive their names from their forms. The Tuscan, Corinthian, the Tetrastylôn (with four columns), the Displuviatum (open at top), and the Testudinatum (roofed). The Tuscan cavædia are those in which the beams across the breadth of the court have trimmers (interpensivæ) to them, and valleys (colliquiæ) from the internal angles of the wall to the angles formed by the junctions of the beams and trimmers. Thus the rain falls into the middle of the court from the eaves of the rafters. In the Corinthian cavædium, the beams and uncovered middle of the court (compluvium) are as in the foregoing; but the beams around are detached from the walls, and rest on columns. The tetrastyle are those from wherein columns are placed under the beams at the angles, which give strength and support to the beams; for thus they are not so liable to sag with their own weight, nor are they loaded by the trimmers.",
Vitruvius,De Architectura,6,3,2,"Displuviata autem sunt, in quibus deliquiae arcamsustinentes stillicidia reiciunt. haec hibernaculis maximepraestant utilitates, quod compluvia eorum erecta nonobstant luminibus tricliniorum. sed ea habent inrefectionibus molestiam magnam, quod circa parietesstillicidia defluentia, cum tument fistulae, quae nonceleriter recipiunt ex canalibus aquam defluentem itaqueredundantes restagnant, et intestinum et parietes in eisgeneribus aedificiorum corrumpunt. testudinata vero ibifiunt, ubi non sunt impetus magni et in contignationibussupra spatiosae redduntur habitationes.","The displuviatum is that in which the water is carried off above the gutter plates (deliquiæ), which support the body of the roof. These are useful for winter apartments, because the compluvium being upright, the light of the triclinia is not obstructed. But they are constantly in want of repair; for the pipes which receive the water from the eaves being against the wall, and not capable of taking, at once, the water which should be carried off, it overflows from the check it meets, and injures the wood-work and wall in this sort of buildings. The roofed court is used when the span is not great, and large dwelling-rooms are made in the floor over it.",
Vitruvius,De Architectura,6,3,9,"Inter corinthios autem et aegyptios hoc erit discrimen. corinthii simplices habent columnas aut in podio positasaut in imo; supraque habent epistylia et coronas aut exintestino opere aut albario, praeterea supra coronas curvalacunaria ad circinum delumbata. in aegyptiis autemsupra columnas epistylia et ab epistyliis ad parietes, quisunt circa, inponenda est contignatio, supra coaxationempavimentum, subdiu ut sit circumitus. deinde supraepistylium ad perpendiculum inferiorum columnaruminponendae sunt minores quarta parte columnae. supraearum epistylia et ornamenta lacunariis ornantur, et intercolumnas superiores fenestrae conlocantur; itabasilicarum ea similitudo , non corinthiorum tricliniorumvidetur esse.","There is this difference between the Corinthian and Egyptian oecus. The former has a single order of columns, and over it architraves and cornices, either of wood or plaster, and a semicircular ceiling above the cornice. In the Egyptian oecus, over the lower columns is an architrave, from which to the surrounding wall is a boarded and paved floor, so as to form a passage round it in the open air. Then perpendicularly over the architrave of the lower columns, columns one fourth smaller are placed. Above their architraves and cornices they are decorated with ceilings, and windows are placed between the upper columns. Thus they have the appearance of basilicæ, rather than of Corinthian triclinia.",
Vitruvius,De Architectura,6,3,11,"In his aedificiorum generibus omnes sunt faciendaeearum symmetriarum rationes, quae sine inpeditione locifieri poterunt, luminaque, parietum altitudinibus si nonobscurabuntur, faciliter erunt explicata; sin auteminpedientur ab angustiis aut aliis necessitatibus, tunc eritut ingenio et acumine de symmetriis detractiones autadiectiones fiant, uti non dissimiles veris symmetriisperficiantur venustates.","In these apartments, convenience must regulate the proportions. If the windows are not obscured by high walls adjoining, they may be easily contrived. But if any impediment occur, either through nearness of adjoining buildings or other obstruction, some ingenuity and skill will be requisite to diminish or increase their established proportions, so as to produce a pleasing effect not apparently different therefrom.",
Vitruvius,De Architectura,6,6,6,"Omniaque aedificia ut luminosa sint, oportet curari; sedquae sunt ad villas, faciliora videntur esse, ideo quodparies nullius vicini potest obstare, in urbe autem autcommunium parietum altitudines aut angustiae lociinpediundo faciunt obscuritates. itaque de ea re sic eritexperiundum. ex qua parte lumen oporteat sumere, lineatendatur ab altitudine parietis, qui videtur obstare, adeum locum, quo oporteat inmittere, et si ab ea linea, inaltitudinem cum prospiciatur, poterit spatium puri caeliamplum videri, in eo loco lumen erit sine inpeditione.","Care should be taken that all buildings are well lighted: in those of the country this point is easily accomplished, because the wall of a neighbour is not likely to interfere with the light. But in the city the height of party walls, or the narrowness of the situation may obscure the light. In this case we should proceed as follows. In that direction from which the light is to be received, let a line be drawn from the top of the obstructing wall, to that part where the light is to be introduced, and if, looking upwards along that line, a large space of open sky be seen, the light may be obtained from that quarter without fear of obstruction thereof;",
Vitruvius,De Architectura,6,8,1,"Aedificia quae plano pede instituuntur, si fundamentaeorum facta fuerint ita, ut in prioribus libris de muro ettheatris a nobis est expositum, ad vetustatem ea eruntsine dubitatione firma. sin autem hypogeaconcamarationesque instituentur, fundationes eorum fieridebent crassiores, quam quae in superioribus aedificiisstructurae sunt futurae. eorumque parietes, pilae, columnae ad perpendiculum inferiorum medioconlocentur, uti solido respondeant; nam si inpendentibus onera fuerint parietum aut columnarum, nonpoterint habere perpetuam firmitatem.","In those buildings which are raised from the level of the ground, if the foundations are laid according to the rules given in the preceding books for the construction of wall and theatres, they will be very durable; but if under-ground apartments (hypogea) and vaults are to be built, their foundations must be thicker than the wall of the upper part of the edifice, which, as well as the pilasters and columns, must stand vertically over the middle of the foundations below, so that they may be on the solid part. For if the weight of the wall or columns have a false bearing, they cannot last long.",
Vitruvius,De Architectura,6,8,3,"Item administrandum est, uti levent onus parietumfornicationes cuneorum divisionibus et ad centrumrespondentes earum conclusurae. cum enim extra trabesaut liminum capita arcus cuneis erunt conclusae, primumnon pandabit materies levata onere; deinde, si quodvetustate vitium ceperit, sine molitione fulturarumfaciliter mutabitur.","Care also should be taken to discharge the weight of the wall by arches consisting of wedges concentrically arranged; for if these are turned over beams or lintels, the beam, being relieved from the weight, will not sag; and when afterwards it is decayed through age, it may be easily replaced, without the necessity of shores.",
Vitruvius,De Architectura,6,8,4,"Itemque, quae pilatim aguntur aedificia et cuneorumdivisionibus coagmentis ad centrum respondentibusfornices concluduntur, extremae pilae in his latioresspatio sunt faciundae, uti vires eae habentes resisterepossint, cum cunei ab oneribus parietum pressi percoagmenta ad centrum se prementes extruderentincumbas. itaque si angulares pilae erunt spatiosismagnitudinibus, continendo cuneos firmitatem operibuspraestabunt.","So in buildings, which are constructed on piers and arches, consisting of wedges whose joints are concentric, the outer piers should be wider than the others, that they may have more power to resist the action of the wedges, which, loaded with the weight of the superincumbent wall, press towards the centre, and have a tendency to thrust out the abutments. But if the outer piers be of large dimensions, by restraining the power of the wedges they will give stability to the work.",
Vitruvius,De Architectura,6,8,5,"Cum in his rebus animadversum fuerit, uti ea diligentia inhis adhibeatur, non minus etiam observandum est, utiomnes structurae perpendiculo respondeant nequehabeant in ulla parte proclinationes. maxima autem essedebet cura substructionum, quod in his infinita vitia soletfacere terrae congestio. ea enim non potest esse semperuno pondere, quo solet esse per aestatem, sed hibernistemporibus recipiendo ex imbribus aquae multitudinemcrescens et pondere et amplitudine disrumpit et extruditstructurarum saeptiones.","Having paid due attention to these points, care must next be taken, and particularly is it to be observed, that the work be carried up perpendicularly and without inclination in any part. The greatest attention must be bestowed on the lower parts of the wall, which are often damaged by the earth lying against them. This is not always of the same weight as in summer; for in the winter season, imbibing a great quantity of water from the rain, it increases in weight and bulk, and breaks and extrudes the wall.",
Vitruvius,De Architectura,6,8,6,"Itaque, ut huic vitio medeatur, sic erit faciundum, utprimum pro amplitudine congestionis crassitudostructurae constituatur. deinde in frontibus anterides, siveerismae sunt, una struantur, eaeque inter se distent tantospatio, quanta altitudo substructionis est futura, crassitudine eadem, qua substructio; procurrat autem abimo, pro quam crassitudo constituta fuerit substructionis, deinde contrahatur gradatim, ita uti summam habeatprominentiam, quanta operis est crassitudo.","To remedy this evil, the thickness of the wall must be proportioned to the weight of earth against it, and, in front, counterforts (anterides) or buttresses (erismæ) are carried up with the wall, at a distance from each other equal to the height of the foundations, and of the same width as the foundations. Their projection at bottom is equal in thickness to the wall, and diminishing as they rise, their projection at top is equal to the thickness of the work:",
Vitruvius,De Architectura,6,8,7,"Praeterea introrsus contra terrenum coniuncta muroserratim struantur, uti singuli dentes ab muro tantumdistent, quanta altitudo futura erit substructionis; crassitudines autem habeant dentium structurae uti muri. item in extremis angulis cum recessum fuerit ab interioreangulo spatio altitudinis substructionis, in utramquepartem signetur, et ab his signis diagonios structuraconlocetur, et ab ea media altera coniuncta cum angulomuri. ita dentes et diagonioe structurae non patientur totavi premere murum, sed dissipabunt retinendo impetumcongestionis.","adjoining the inside of the wall, towards the mass of ground, teeth similar to those of a saw are constructed, each of which projects from the wall a distance equal to the height of the foundations, and their thickness is to be equal to that of the foundation wall. An extent equal to the height of the foundations is taken at the outer angles, and marked by points on each side; and through these a diagonal is drawn, on which a wall is carried up, and from the middle of this another is attached to the angle of the wall. The teeth and diagonal wall being thus constructed, will discharge the weight of earth from the wall, by distributing its pressure over a large surface.",
Vitruvius,De Architectura,7,1,1,"Primumque incipiam de ruderatione, quae principia tenetexpolitionum, uti curiosius summaque providentiasolidationis ratio habeatur. et si plano pede eriteruderandum, quaeratur, solum si sit perpetuo solidum, et ita exaequetur, et inducatur cum statumine rudus. sinautem omnis aut ex parte congesticius locus fuerit, fistucationibus cum magna cura solidetur. incontignationibus vero diligenter est animadvertendum, nequi paries, qui non exeat ad summum, sit extructus subpavimentum, sed potius relaxatus supra se pendentemhabeat coaxationem. cum enim solidus exit, contignationibus arescentibus aut pandatione sidentibus, permanens structurae soliditate dextra ac sinistrasecundum se facit in pavimentis necessario rimas.","I shall begin with pavements, which are the principal of the finishings, and should be executed with the greatest care and attention to their solidity. If the pavement be made on the ground itself, the soil must be examined, to ascertain that it solid throughout, then over it is to be spread and levelled a layer of rubbish. But if the whole or any part of the earth be loose, it is to be made solid with a rammer. In timber floors care must be taken that no wall be built under them, so as to touch the under side of the floors; but that a space be rather left between them and the floors. For if they be made solid, the timber of the floors drying and settling, whilst the wall remains in its place, will cause fissures in the pavement to the right and left.",
Vitruvius,De Architectura,7,3,5,"Coronis explicatis parietes quam asperrime trullissentur,postea autem supra, trullissatione subarescente, deformentur directiones harenati, uti longitudines adregulam et ad lineam, altitudines ad perpendiculum, anguli ad normam respondentes exigantur; namque sicemendata tectoriorum in picturis erit species. subarescente iterum et tertio inducatur; ita cum fundatiorerit ex harenato directura, eo firmior erit ad vetustatemsoliditas tectorii.","The cornices being completed, the first coat of the wall is to be laid on as roughly as possible, and, while drying, the sand coat thereon; setting it out, in the direction of the length, by the rule and square; in that of the height, perpendicularly; and in respect of the angles perfectly square; inasmuch as plastering, thus finished, will be proper for the reception of paintings. When the work has dried, a second and afterwards a third coat is laid on. The sounder the sand coat is, the more durable will the work be.",
Vitruvius,De Architectura,7,3,6,"Cum ab harena praeter trullissationem non minus tribuscoriis fuerit deformatum, tunc e marmore graneodirectiones sunt subigendae, dum ita materiestemperetur, uti, cum subigatur, non haereat ad rutrum, sed purum ferrum e mortario liberetur. grandi inducto etinarescente alterum corium mediocre dirigatur; id cumsubactum fuerit et bene fricatum, subtilius inducatur. itacum tribus coriis harenae et item marmoris solidatiparietes fuerint, neque rimas, neque aliud vitium in serecipere poterunt,","When, besides the first coat, three sand coats at least have been laid, the coat of marble-dust follows; and this is to be so prepared, that when used, it does not stick to the trowel, but easily comes away from the iron. Whilst the stucco is drying, another thin coat is to be laid on: this is to be well worked and rubbed, and then still another, finer than the last. Thus, with three sand coats, and the same number of marble-dust coats, the wall will be rendered solid, and not liable to cracks or other defects.",
Vitruvius,De Architectura,7,3,10,"Graecorum vero tectores non solum his rationibus utendofaciunt opera firma, sed etiam mortario conlocato, calce etharena ibi confusa, decuria hominum inducta ligneisvectibus pisant materiam, et ita ad certamen subacta tuncutuntur. itaque veteribus parietibus nonnulli crustasexcidentes pro abacis utuntur, ipsaque tectoria abacorumet speculorum divisionibus circa se prominentes habentexpressiones.","The plasterers of the Greeks thus not only make their work hard, by adhering to the above directions, but, when the plaster is mixed, cause it to be beaten with wooden staves by a great number of men, and use it after this preparation. Hence, some persons, cutting slabs of plaster from the antientº walls, use them for tables;•and the pieces of plaster so cut out for tables and mirrors, are, of themselves, very beautiful in appearance.",
Vitruvius,De Architectura,7,3,11,"Sin autem in craticiis tectoria erunt facienda, quibusnecesse est in arrectariis et transversariis rimas fieri, ideoquod, luto cum linuntur, necessario recipiunt umorem,cum autem arescunt, extenuati in tectoriis faciunt rimas,id ut non fiat, haec erit ratio. cum paries totus lutoinquinatus fuerit, tunc in eo opere cannae clavis muscariisperpetuae figantur, deinde iterum luto inducto, si priorestransversariis harundinibus fixae sunt, secundae erectisfigantur, et ita, uti supra scriptum est, harenatum etmarmor et omne tectorium inducatur. ita cannarumduplex in parietibus harundinibus transversis fixaperpetuitas nec segmina nec rimam ullam fieri patietur.","If stucco be used on timber partitions, which are necessarily constructed with spaces between the upright and cross pieces, and thence, when smeared with the clay, the reeds, by the side of each other, are to be nailed thereon with bossed nails; and clay having been laid over these, and another layer of reeds nailed on the former, but crossed in their direction, so that one set is nailed upright, and the other horizontally; then, as above described, the sand and marble coats and finishing are to be followed up. The double row of reeds thus crossed on walls prevents all cracks and fissures.",
Vitruvius,De Architectura,7,4,1,"Quibus rationibus siccis locis tectoria oporteat fieri, dixi; nunc, quemadmodum umidis locis politionesexpediantur, ut permanere possint sine vitiis, exponam. etprimum conclavibus, quae plano pede fuerint, in imopavimento alte circiter pedibus tribus pro harenato testatrullissetur et dirigatur, uti eae partes tectoriorum abumore ne vitientur. sin autem aliqui paries perpetuoshabuerit umores, paululum ab eo recedatur et struaturalter tenuis distans ab eo, quantum res patietur, et interduos parietes canalis ducatur inferior, quam libramentumconclavis fuerit, habens nares ad locum patentem. item, cum in altitudinem perstructus fuerit, relinquanturspiramenta; si enim non per nares umor et in imo et insummo habuerit exitus, non minus in nova structura sedissipabit. his perfectis paries testa trullissetur etdirigatur et tunc tectorio poliatur.","I have explained how plastering is executed in dry situations; now I shall give directions for it, that it may be durable in those that are damp. First, in apartments on the ground-floor; a height of• three feet from the pavement is to have its first coat of potsherds, instead of sand, so that this part of the plastering may not be injured by the damp. But if a wall is liable to continual moisture, another thin wall should be carried up inside it, as far within as the case will admit; and between the two walls a cavity is to be left lower than the level of the floor of the apartment, with openings for air. At the upper part, also, openings must be left; for if the damp do not evaporate through these holes above and below, it will extend to the new work. The wall is then to be plastered with the potsherd mortar, made smooth, and then polished with the last coat.",
Vitruvius,De Architectura,7,4,2,"Sin autem locus non patietur structuram fieri, canalesfiant et nares exeant ad locum patentem. deinde tegulaebipedales ex una parte supra marginem canalisinponantur, ex altera parte besalibus laterculis pilaesubstruantur, in quibus duarum tegularum anguli sederepossint, et ita a pariete eae distent, ut ne plus pateantpalmum. deinde insuper erectae mammatae tegulae abimo ad summum ad parietem figantur, quarum interiorespartes curiosius picentur, ut ab se respuant liquorem; item in imo et in summo supra camaram habeantspiramenta.","If, however, there be not space for another wall, channels should nevertheless be made, and holes therefrom to the open air. Then tiles of the size of two feetº are placed on one side, over the side of the channel, and, on the other side, piers are built, of eight?inch bricks,º on which the angles of two tiles may lie, that they may not be more distant than •one palm from each other. Over them other tiles, with returning edges, are fixed upright, from the bottom to the top of the wall; and the inner surfaces of these are to be carefully pitched over, that they may resist the moisture; they are, moreover, to have air-holes at bottom, and at top above the vault.",
Vitruvius,De Architectura,7,5,2,"Postea ingressi sunt, ut etiam aedificiorum figuras, columnarum et fastigiorum eminentes proiecturasimitarentur, patentibus autem locis, uti exhedris, propteramplitudines parietum scaenarum frontes tragico moreaut comico seu satyrico designarent, ambulationibus veropropter spatia longitudinis varietatibus topiorumornarent ab certis locorum proprietatibus imaginesexprimentes; pinguntur enim portus, promunturia, litora, flumina, fontes, euripi, fana, luci, montes, pecora, pastores. nonnulli loci item signorum megalographiamhabent et deorum simulacra seu fabularum dispositasexplicationes, non minus troianas pugnas seu Ulixiserrationes per topia, ceteraque, quae sunt eorum similibusrationibus ab rerum natura procreata.","from which they proceeded to the representations of buildings, columns, and the projections of roofs. In spacious apartments, such as exedræ, on account of their extent, they decorated the wall with scenery, after the tragic, comic or satyric mode; and galleries from their extended length, they decorated with varied landscapes, the representations of particular spots. In these they also painted ports, promontories, the coasts of the sea, rivers, fountains, straits, groves, mountains, cattle, shepherds, and sometimes figures representing gods, and stories, such as the Trojan battles, or the wanderings of Ulysses over different countries, and other subjects, founded on real history.",
