Author,Work,Book,Chapter,Line,Greek,English
Pausanias,Description of Greece,7,23,6,"Πεντελησίου λίθου πεποίηται: καὶ ταῖς χερσὶ τῇ μὲνἐς εὐθὺ ἐκτέταται, τῇ δὲ ἀνέχει δᾷδα. Εἰλειθυίᾳ δὲεἰκάσαι τις ἂν εἶναι δᾷδας, ὅτι γυναιξὶν ἐν ἴσῳ καὶ πῦρεἰσιν αἱ ὠδῖνες: ἔχοιεν δ᾽ ἂν λόγον καὶ ἐπὶ τοιῷδε αἱδᾷδες, ὅτι Εἰλείθυιά ἐστιν ἡ ἐς φῶς ἄγουσα τοὺςπαῖδας. ἔργον δὲ τοῦ Μεσσηνίου Δαμοφῶντός ἐστι τὸἄγαλμα.",which are made of Pentelic marble. One hand is stretched out straight; the other holds up a torch. One might conjecture that torches are an attribute of Eileithyia because the pangs of women are just like fire. The torches might also be explained by the fact that it is Eileithyia who brings children to the light. The image is a work of Damophon the Messenian.
Pausanias,Description of Greece,7,23,9,"Αἰγιεῦσι δὲ Ἀθηνᾶς τε ναὸς καὶ Ἥρας ἐστὶν ἄλσος. Ἀθηνᾶς μὲν δὴ δύο ἀγάλματα λευκοῦ λίθου: τῆς δὲἭρας τὸ ἄγαλμα ὅτι μὴ γυναιξίν, ἣ ἂν τὴν ἱερωσύνηνἔχῃ, ἄλλῳ γε δὴ οὐδενὶ ἔστι θεάσασθαι. Διονύσου δὲπρὸς τῷ θεάτρῳ πεποίηταί σφισιν ἱερὸν καὶ ἄγαλμα, οὐκ ἔχων πω γένεια. ἔστι δὲ καὶ Διὸς ἐπίκλησινΣωτῆρος ἐν τῇ ἀγορᾷ τέμενος καὶ ἀγάλματαἐσελθόντων ἐν ἀριστερᾷ, χαλκοῦ μὲν ἀμφότερα, τὸ δὲοὐκ ἔχον πω γένεια ἐφαίνετο ἀρχαιότερον εἶναί μοι.","At Aegium you find a temple of Athena and a grove of Hera. Of Athena there are two images of white marble; the image of Hera may be seen by nobody except the woman who happens to hold the office of priestess to the goddess. Near the theater they have a sanctuary of Dionysus with an image of the god as a beardless youth. There is also in the market-place a precinct of Zeus surnamed Saviour, with two images, both of bronze, on the left as you go in; the one without a beard seemed to me the more ancient."
Pausanias,Description of Greece,7,25,9,"ὁπόσοι δὲ τηνικαῦτα ἀποδημοῦντες ἢ στρατείαςἕνεκα ἔτυχον ἢ κατὰ πρόφασιν ἀλλοίαν, μόνοι τε οὗτοιΒουρέων ἐλείφθησαν καὶ αὐτοὶ τῆς Βούρας ἐγένοντοοἰκισταί. ναὸς ἐνταῦθα Δήμητρος, ὁ δὲ ἈφροδίτηςΔιονύσου τέ ἐστι, καὶ ἄλλος Εἰλειθυίας: λίθου τοῦΠεντελησίου τὰ ἀγάλματα, Ἀθηναίου δὲ ἔργαΕὐκλείδου: καὶ τῇ Δήμητρί ἐστιν ἐσθής. πεποίηται δὲκαὶ Ἴσιδι ἱερόν.","The only Burians to survive were those who chanced to be absent at the time, either on active service or for some other reason, and these became the second founders of Bura. There is a temple here of Demeter, one of Aphrodite and Dionysus, and a third of Eileithyia. The images are of Pentelic marble, and were made by Eucleides of Athens. There is drapery for Demeter.49 Isis too has a sanctuary."
Pausanias,Description of Greece,7,26,4,"οὐ μὴν καὶ αὐτίκα γε ἐξενίκησεν Αἴγειραν ἀντὶὙπερησίας καλεῖσθαι, ἐπεὶ κατ᾽ ἐμὲ ἦσαν ἔτι οἳ Ὠρεὸντὴν ἐν Εὐβοίᾳ τῷ ὀνόματι Ἑστίαιαν ἐκάλουν τῷἀρχαίῳ. παρείχετο δὲ ἡ Αἴγειρα ἐς συγγραφὴν ἱερὸνΔιὸς καὶ ἄγαλμα καθήμενον λίθου τοῦ Πεντελησίου, Ἀθηναίου δὲ ἔργον Εὐκλείδου. ἐν τούτῳ τῷ ἱερῷ καὶἈθηνᾶς ἄγαλμα ἕστηκε: πρόσωπόν τε καὶ ἄκραι χεῖρεςἐλέφαντος καὶ οἱ πόδες, τὸ δὲ ἄλλο ξόανον χρυσῷ τεἐπιπολῆς διηνθισμένον ἐστὶ καὶ φαρμάκοις.","The name Aegeira, however, did not supersede Hyperesia at once, just as even in my time there were still some who called Oreus in Euboea by its ancient name of Hestiaea. The sights of Aegeira worth recording include a sanctuary of Zeus with a sitting image of Pentelic marble, the work of Eucleides the Athenian. In this sanctuary there also stands an image of Athena. The face, hands and feet are of ivory, the rest is of wood, with ornamentation of gilt work and of colors."
Pausanias,Description of Greece,7,26,7,"Ἀσκληπιοῦ δὲ ἀγάλματα ὀρθά ἐστιν ἐν ναῷ καὶΣαράπιδος ἑτέρωθι καὶ Ἴσιδος, λίθου καὶ ταῦταΠεντελησίου. τὴν δὲ Οὐρανίαν σέβουσι μὲν τὰμάλιστα, ἐσελθεῖν δὲ ἐς τὸ ἱερὸν οὐκ ἔστιν ἀνθρώποις. θεοῦ δὲ ἣν Συρίαν ἐπονομάζουσιν, ἐς ταύτης τὸ ἱερὸνἐσίασιν ἐν ἡμέραις ῥηταῖς, ἄλλα τε ὅσα νομίζουσιπροκαθαριεύσαντες καὶ ἐς τὴν δίαιταν.","There are in a temple standing images of Asclepius, and elsewhere images of Serapis and of Isis, these too being of Pentelic marble. They worship most devoutly the Heavenly Goddess, but human beings must not enter her sanctuary. But into the sanctuary of the goddess they surname Syrian they enter on stated days, but they must submit beforehand to certain customary purifications, especially in the matter of diet."
Pausanias,Description of Greece,8,15,5,"ἐς δὲ Πελλήνην ἐκ Φενεοῦ καὶ ἐς Αἴγειραν ἰόντιἈχαιῶν πόλιν, πέντε που προεληλυθότι καὶ δέκασταδίους, Ἀπόλλωνός ἐστι Πυθίου ναός: ἐρείπια δὲἐλείπετο αὐτοῦ μόνα καὶ βωμὸς μέγας λίθου λευκοῦ. ἐνταῦθα ἔτι καὶ νῦν Ἀπόλλωνι Φενεᾶται καὶ Ἀρτέμιδιθύουσιν, Ἡρακλέα ἑλόντα Ἦλιν τὸ ἱερὸν λέγοντεςποιῆσαι. ἔστι δὲ αὐτόθι καὶ ἡρώων μνήματα, ὅσοι σὺνἩρακλεῖ στρατείας ἐπὶ Ἠλείους μετασχόντες οὐκἀπεσώθησαν οἴκαδε ἐκ τῆς μάχης.","As you go from Pheneus to Pellene and Aegeira, an Achaean city, after about fifteen stades you come to a temple of Pythian Apollo. I found there only its ruins, which include a large altar of white marble. Here even now the Pheneatians still sacrifice to Apollo and Artemis, and they say that the sanctuary was made by Heracles after capturing Elis. Here also are tombs of heroes, those who joined the campaign of Heracles against Elis and lost their lives in the fighting."
Pausanias,Description of Greece,8,22,7,"ἐν Στυμφάλῳ δὲ καὶ ἱερὸν Ἀρτέμιδός ἐστιν ἀρχαῖονΣτυμφαλίας: τὸ δὲ ἄγαλμα ξόανόν ἐστι τὰ πολλὰἐπίχρυσον. πρὸς δὲ τοῦ ναοῦ τῷ ὀρόφῳ πεποιημέναικαὶ οἱ Στυμφαλίδες εἰσὶν ὄρνιθες: σαφῶς μὲν οὖνχαλεπὸν ἦν διαγνῶναι πότερον ξύλου ποίημα ἦν ἢγύψου, τεκμαιρομένοις δὲ ἡμῖν ἐφαίνετο εἶναι ξύλουμᾶλλον ἢ γύψου. εἰσὶ δὲ αὐτόθι καὶ παρθένοι λίθουλευκοῦ, σκέλη δέ σφισίν ἐστιν ὀρνίθων, ἑστᾶσι δὲὄπισθε τοῦ ναοῦ.","In Stymphalus there is also an old sanctuary of Stymphalian Artemis, the image being of wood, for the most part gilded. Near the roof of the temple have been carved, among other things, the Stymphalian birds. Now it was difficult to discern clearly whether the carving was in wood or in gypsum, but such evidence as I had led me to conclude that it was not of gypsum but of wood. There are here also maidens of white marble, with the legs of birds, and they stand behind the temple."
Pausanias,Description of Greece,8,24,12,"Ψωφιδίοις δὲ καὶ παρὰ τῷ Ἐρυμάνθῳ ναός ἐστινἘρυμάνθου καὶ ἄγαλμα. ποιεῖται δὲ πλὴν τοῦΑἰγυπτίου Νείλου ποταμοῖς τοῖς ἄλλοις λίθου λευκοῦτὰ ἀγάλματα: τῷ Νείλῳ δέ, ἅτε διὰ τῆς Αἰθιόπωνκατιόντι ἐς θάλασσαν, μέλανος λίθου τὰ ἀγάλματαἐργάζεσθαι νομίζουσιν.","The people of Psophis have also by the side of the Erymanthus a temple and image of Erymanthus. The images of all rivers except the Nile in Egypt are made of white marble; but the images of the Nile, became it descends to the sea through Aethiopia, they are accustomed to make of black stone."
Pausanias,Description of Greece,8,25,6,"τὸ μὲν δὴ παραυτίκα τὴν Δήμητρα ἐπὶ τῷ συμβάντι ἔχειν ὀργίλως, χρόνῳ δὲ ὕστερον τοῦ τε θυμοῦ παύσασθαι καὶ τῷ Λάδωνι ἐθελῆσαί φασιν αὐτὴν λούσασθαι: ἐπὶ τούτῳ καὶ
ἐπικλήσεις τῇ θεῷ γεγόνασι, τοῦ μηνίματος μὲν ἕνεκα Ἐρινύς, ὅτι τὸ θυμῷ χρῆσθαι καλοῦσιν ἐρινύειν οἱ Ἀρκάδες, Λουσία δὲ ἐπὶ τῷ λούσασθαι τῷ Λάδωνι. τὰ δὲ ἀγάλματά ἐστι τὰ ἐν τῷ ναῷ ξύλου, πρόσωπα δέ σφισι καὶ χεῖρες ἄκραι καὶ πόδες εἰσὶ Παρίου λίθου:","At first, they say, Demeter was angry at what had happened, but later on she laid aside her wrath and wished to bathe in the Ladon. So the goddess has obtained two surnames, Fury because of her avenging anger, because the Arcadians call being wrathful “being furious,” and Bather (Lusia) because she bathed in the Ladon. The images in the temple are of wood, but their faces, hands and feet are of Parian marble."
Pausanias,Description of Greece,8,28,1,"ἰόντι δὲ ἀπὸ τοῦ ποταμοῦ τῶν πηγῶν, πρῶτα μέν σεἐκδέξεται Μάραθα χωρίον, μετὰ δὲ αὐτὸ Γόρτυς κώμητὰ ἐπ᾽ ἐμοῦ, τὰ δὲ ἔτι ἀρχαιότερα πόλις. ἔστι δὲ αὐτόθιναὸς Ἀσκληπιοῦ λίθου Πεντελησίου, καὶ αὐτός τε οὐκἔχων πω γένεια καὶ Ὑγείας ἄγαλμα: Σκόπα δὲ ἦνἔργα. λέγουσι δὲ οἱ ἐπιχώριοι καὶ τάδε, ὡς Ἀλέξανδροςὁ Φιλίππου τὸν θώρακα καὶ δόρυ ἀναθείη τῷἈσκληπιῷ: καὶ ἐς ἐμέ γε ἔτι ὁ θώραξ καὶ τοῦ δόρατοςἦν ἡ αἰχμή.","As you go from the source of the river, you will reach first a place called Maratha, and after it Gortys, which to-day is a village, but of old was a city. Here there is a temple of Asclepius, made of Pentelic marble, with the god, as a beardless youth, and an image of Health. Scopas was the artist. The natives also say that Alexander the son of Philip dedicated to Asclepius his breastplate and spear. The breastplate and the head of the spear are still there to-day."
Pausanias,Description of Greece,8,30,10,"τοῦτο μὲν δή ἐστιν ἐνταῦθα, στοὰν δὲ τῆς ἀγορᾶςἈριστάνδρειον ἐπίκλησιν ἄνδρα τῶν ἀστῶνἈρίστανδρον οἰκοδομῆσαι λέγουσι. ταύτης τῆς στοᾶςἐστιν ἐγγυτάτω ὡς πρὸς ἥλιον ἀνίσχοντα ἱερὸνΣωτῆρος ἐπίκλησιν Διός: κεκόσμηται δὲ πέριξ κίοσι. καθεζομένῳ δὲ τῷ Διὶ ἐν θρόνῳ παρεστήκασι τῇ μὲν ἡΜεγάλη πόλις, ἐν ἀριστερᾷ δὲ Ἀρτέμιδος Σωτείραςἄγαλμα. ταῦτα μὲν λίθου τοῦ Πεντελησίου ἈθηναῖοιΚηφισόδοτος καὶ Ξενοφῶν εἰργάσαντο:","Here then is the Chamber, but the portico called “Aristander's” in the market-place was built, they say, by Aristander, one of their townsfolk. Quite near to this portico, on the east, is a sanctuary of Zeus, surnamed Saviour. It is adorned with pillars round it. Zeus is seated on a throne, and by his side stand Megalopolis on the right and an image of Artemis Saviour on the left. These are of Pentelic marble and were made by the Athenians Cephisodotus and Xenophon."
Pausanias,Description of Greece,8,37,1,"ἀπὸ δὲ Ἀκακησίου τέσσαρας σταδίους ἀπέχει τὸ ἱερὸντῆς Δεσποίνης. πρῶτα μὲν δὴ αὐτόθι Ἡγεμόνης ναόςἐστιν Ἀρτέμιδος καὶ χαλκοῦν ἄγαλμα ἔχον δᾷδας —ποδῶν ἓξ εἶναι μάλιστα αὐτὸ εἰκάζομεν—, ἐντεῦθεν δὲἐς τὸν ἱερὸν περίβολον τῆς Δεσποίνης ἐστὶν ἔσοδος. ἰόντων δὲ ἐπὶ τὸν ναὸν στοά τέ ἐστιν ἐν δεξιᾷ καὶ ἐν τῷτοίχῳ λίθου λευκοῦ τύποι πεποιημένοι, καὶ τῷ μένεἰσιν ἐπειργασμέναι Μοῖραι καὶ Ζεὺς ἐπίκλησινΜοιραγέτης, δευτέρῳ δὲ Ἡρακλῆς τρίποδα Ἀπόλλωναἀφαιρούμενος: ὁποῖα δὲ ἐς αὐτοὺς ἐπυνθανόμηνγενέσθαι, δηλώσω καὶ τοῦτο, ἢν ἐς τοῦ Φωκικοῦ λόγουτὰ ἔχοντα ἐς Δελφοὺς ἀφικώμεθα.","From Acacesium it is four stades to the sanctuary of the Mistress. First in this place is a temple of Artemis Leader, with a bronze image, holding torches, which I conjecture to be about six feet high. From this place there is an entrance into the sacred enclosure of the Mistress. As you go to the temple there is a portico on the right, with reliefs of white marble on the wall. On the first relief are wrought Fates and Zeus surnamed Guide of Fate, and on the second Heracles wresting a tripod from Apollo. What I learned about the story of the two latter I will tell if I get as far as an account of Delphi in my history of Phocis."
Pausanias,Description of Greece,8,37,12,"μνημονεύουσι δὲ καὶ ἔπη τῆς Ἐρατοῦς, ἃ δὴ καὶαὐτὸς ἐπελεξάμην. ἐνταῦθα ἔστι μὲν βωμὸς Ἄρεως, ἔστι δὲ ἀγάλματα Ἀφροδίτης ἐν ναῷ, λίθου τὸ ἕτερονλευκοῦ, τὸ δὲ ἀρχαιότερον αὐτῶν ξύλου. ὡσαύτως δὲκαὶ Ἀπόλλωνός τε καὶ Ἀθηνᾶς ξόανά ἐστι: τῇ δὲ Ἀθηνᾷκαὶ ἱερὸν πεποίηται.","They also remember verses of Erato, which I too myself have read. Here is an altar of Ares, and there are two images of Aphrodite in a temple, one of white marble, and the other, the older, of wood. There are also wooden images of Apollo and of Athena. Of Athena a sanctuary also has been made."
Pausanias,Description of Greece,8,47,1,"τὸ δὲ ἄγαλμα ἐν Τεγέᾳ τὸ ἐφ᾽ ἡμῶν ἐκομίσθη μὲν ἐκδήμου τοῦ Μανθουρέων, Ἱππία δὲ παρὰ τοῖςΜανθουρεῦσιν εἶχεν ἐπίκλησιν, ὅτι τῷ ἐκείνων λόγῳγινομένης τοῖς θεοῖς πρὸς γίγαντας μάχης ἐπήλασενἘγκελάδῳ ἵππων τὸ ἅρμα: Ἀλέαν μέντοι καλεῖσθαι καὶταύτην ἔς τε Ἕλληνας τοὺς ἄλλους καὶ ἐς αὐτοὺςΠελοποννησίους ἐκνενίκηκε. τῷ δὲ ἀγάλματι τῆςἈθηνᾶς τῇ μὲν Ἀσκληπιός, τῇ δὲ Ὑγείᾳ παρεστῶσάἐστι λίθου τοῦ Πεντελησίου, Σκόπα δὲ ἔργα Παρίου.","The present image at Tegea was brought from the parish of Manthurenses, and among them it had the surname of Hippia (Horse Goddess). According to their account, when the battle of the gods and giants took place the goddess drove the chariot and horses against Enceladus. Yet this goddess too has come to receive the name of Alea among the Greeks generally and the Peloponnesians themselves. On one side of the image of Athena stands Asclepius, on the other Health, works of Scopas of Paros in Pentelic marble."
Pausanias,Description of Greece,8,48,8,"πρὸς δὲ τῷ ἱερῷ τῆς Εἰλειθυίας ἐστὶ Γῆς βωμός, ἔχεται δὲ τοῦ βωμοῦ λίθου λευκοῦ στήλη: ἐπὶ δὲ αὐτῆςΠολύβιος ὁ Λυκόρτα καὶ ἐπὶ ἑτέρᾳ στήλῃ τῶν παίδωντῶν Ἀρκάδος Ἔλατός ἐστιν εἰργασμένος.","Close to the sanctuary of Eileithyia is an altar of Earth, next to which is a slab of white marble. On this is carved Polybius, the son of Lycortas, while on another slab is Elatus, one of the sons of Arcas."
Pausanias,Description of Greece,9,2,5,"κατὰ δὲ τὴν ἔσοδον μάλιστα τὴν ἐς Πλάταιαν τάφοιτῶν πρὸς Μήδους μαχεσαμένων εἰσί. τοῖς μὲν οὖνλοιποῖς ἐστιν Ἕλλησι μνῆμα κοινόν: Λακεδαιμονίων δὲκαὶ Ἀθηναίων τοῖς πεσοῦσιν ἰδίᾳ τέ εἰσιν οἱ τάφοι καὶἐλεγεῖά ἐστι Σιμωνίδου γεγραμμένα ἐπ᾽ αὐτοῖς. οὐπόρρω δὲ ἀπὸ τοῦ κοινοῦ τῶν Ἑλλήνων Διός ἐστινἘλευθερίου βωμὸς ** τοῦτον μὲν δὴ χαλκοῦ, τοῦ Διὸςδὲ τόν τε βωμὸν καὶ τὸ ἄγαλμα ἐποίησεν λευκοῦ λίθου.","Roughly at the entrance into Plataea are the graves of those who fought against the Persians. Of the Greeks generally there is a common tomb, but the Lacedaemonians and Athenians who fell have separate graves, on which are written elegiac verses by Simonides. Not far from the common tomb of the Greeks is an altar of Zeus, God of Freedom. This then is of bronze, but the altar and the image he made of white marble."
Pausanias,Description of Greece,9,2,7,"ἐν αὐτῇ δὲ τῇ πόλει προϊοῦσιν ἀπὸ τοῦ βωμοῦ καὶ τοῦ ἀγάλματος ἃ τῷ Διὶ πεποίηται τῷ Ἐλευθερίῳ, Πλαταίας ἐστὶν ἡρῷον: καί μοι τὰ ἐς αὐτὴν ἤδη, τὰ λεγόμενα καὶ ὁποῖα αὐτὸς εἴκαζον, ἔστιν εἰρημένα. Πλαταιεῦσι δὲ ναός ἐστιν Ἥρας, θέας ἄξιος μεγέθει τε καὶ ἐς τῶν ἀγαλμάτων τὸν κόσμον. ἐσελθοῦσι μὲν Ῥέα τὸν πέτρον κατειλημένον σπαργάνοις, οἷα δὴ τὸν παῖδα ὃν ἔτεκε, Κρόνῳ κομίζουσά ἐστι: τὴν δὲ Ἥραν Τελείαν καλοῦσι, πεποίηται δὲ ὀρθὸν μεγέθει ἄγαλμα μέγα: λίθου δὲ ἀμφότερα τοῦ Πεντελησίου, Πραξιτέλους δέ ἐστιν ἔργα.

ἐνταῦθα καὶ ἄλλο Ἥρας ἄγαλμα καθήμενον Καλλίμαχος ἐποίησε: Νυμφευομένην δὲ τὴν θεὸν ἐπὶ λόγῳ τοιῷδε ὀνομάζουσιν.","There is at Plataea a temple of Hera, worth seeing for its size and for the beauty of its images. On entering you see Rhea carrying to Cronus the stone wrapped in swaddling clothes, as though it were the babe to which she had given birth. The Hera they call Full-grown; it is an upright image of huge size. Both figures are of Pentelic marble, and the artist was Praxiteles."
Pausanias,Description of Greece,9,4,1,"Πλαταιεῦσι δὲ Ἀθηνᾶς ἐπίκλησιν Ἀρείας ἐστὶν ἱερόν: ᾠκοδομήθη δὲ ἀπὸ λαφύρων ἃ τῆς μάχης σφίσινἈθηναῖοι τῆς Μαραθῶνι ἀπένειμαν. τὸ μὲν δὴ ἄγαλμαξόανόν ἐστιν ἐπίχρυσον, πρόσωπον δέ οἱ καὶ χεῖρεςἄκραι καὶ πόδες λίθου τοῦ Πεντελησίου εἰσί: μέγεθοςμὲν οὐ πολὺ δή τι ἀποδεῖ τῆς ἐν ἀκροπόλει χαλκῆς, ἣνκαὶ αὐτὴν Ἀθηναῖοι τοῦ Μαραθῶνι ἀπαρχὴν ἀγῶνοςἀνέθηκαν, Φειδίας δὲ καὶ Πλαταιεῦσιν ἦν ὁ τῆςἈθηνᾶς τὸ ἄγαλμα ποιήσας.","The Plataeans have also a sanctuary of Athena surnamed Warlike; it was built from the spoils given them by the Athenians as their share from the battle of Marathon. It is a wooden image gilded, but the face, hands and feet are of Pentelic marble. In size it is but little smaller than the bronze Athena on the Acropolis, the one which the Athenians also erected as first-fruits of the battle at Marathon; the Plataeans too had Pheidias for the maker of their image of Athena."
Pausanias,Description of Greece,9,11,4,"ἐνταῦθα Ἡρακλεῖόν ἐστιν, ἄγαλμα δὲ τὸ μὲν λίθουλευκοῦ Πρόμαχος καλούμενον, ἔργον δὲ Ξενοκρίτουκαὶ Εὐβίου Θηβαίων: τὸ δὲ ξόανον τὸ ἀρχαῖον Θηβαῖοίτε εἶναι Δαιδάλου νενομίκασι καὶ αὐτῷ μοι παρίστατοἔχειν οὕτω. τοῦτον ἀνέθηκεν αὐτός, ὡς λέγεται, Δαίδαλος ἐκτίνων εὐεργεσίας χάριν. ἡνίκα γὰρἔφευγεν ἐκ Κρήτης πλοῖα οὐ μεγάλα αὑτῷ καὶ τῷ παιδὶἸκάρῳ ποιησάμενος, πρὸς δὲ καὶ ταῖς ναυσίν, ὃ μή πωτοῖς τότε ἐξεύρητο, ἱστία ἐπιτεχνησάμενος, ὡς τοῦΜίνω ναυτικοῦ τὴν εἰρεσίαν φθάνοιεν ἐπιφόρῳ τῷἀνέμῳ χρώμενοι, τότε αὐτὸς μὲν σώζεται Δαίδαλος,","Here is a sanctuary of Heracles. The image, of white marble, is called Champion, and the Thebans Xenocritus and Eubius were the artists. But the ancient wooden image is thought by the Thebans to be by Daedalus, and the same opinion occurred to me. It was dedicated, they say, by Daedalus himself, as a thank-offering for a benefit. For when he was fleeing from Crete in small vessels which he had made for himself and his son Icarus, he devised for the ships sails, an invention as yet unknown to the men of those times, so as to take advantage of a favorable wind and outsail the oared fleet of Minos. Daedalus himself was saved,"
Pausanias,Description of Greece,9,11,6,"Θηβαίοις δὲ τὰ ἐν τοῖς ἀετοῖς Πραξιτέλης ἐποίησετὰ πολλὰ τῶν δώδεκα καλουμένων ἄθλων: καί σφισιτὰ ἐς τὰς ὄρνιθας ἐνδεῖ τὰς ἐπὶ Στυμφάλῳ καὶ ὡςἐκάθηρεν Ἡρακλῆς τὴν Ἠλείαν χώραν, ἀντὶ τούτων δὲἡ πρὸς Ἀνταῖον πάλη πεποίηται. Θρασύβουλος δὲ ὁΛύκου καὶ Ἀθηναίων οἱ σὺν αὐτῷ τυραννίδα τὴν τῶντριάκοντα καταλύσαντες—ὁρμηθεῖσι γάρ σφισιν ἐκΘηβῶν ἐγένετο ἡ κάθοδος—Ἀθηνᾶν καὶ Ἡρακλέακολοσσοὺς ἐπὶ λίθου τύπου τοῦ Πεντελῆσιν, ἔργα δὲἈλκαμένους, ἀνέθηκαν ἐς τὸ Ἡρακλεῖον.","The carvings on the gables at Thebes are by Praxiteles, and include most of what are called the twelve labours. The slaughter of the Stymphalian birds and the cleansing of the land of Elis by Heracles are omitted; in their place is represented the wrestling with Antaeus. Thrasybulus, son of Lycus, and the Athenians who with him put down the tyranny of the Thirty,11 set out from Thebes when they returned to Athens, and therefore they dedicated in the sanctuary of Heracles colossal figures of Athena and Heracles, carved by Alcamenes in relief out of Pentelic marble."
Pausanias,Description of Greece,9,19,6,"τοῦ δὲ Εὐρίπου τὴν Εὔβοιαν κατὰ τοῦτο ἀπὸ τῆςΒοιωτῶν διείργοντος τῆς τε Δήμητρος ἐν δεξιᾷ τὸ ἱερὸντῆς Μυκαλησσίας καὶ ὀλίγον ἀπ᾽ αὐτοῦ προελθόντιἐστὶν Αὐλίς: ὀνομασθῆναι δὲ ἀπὸ τῆς Ὠγύγουθυγατρός φασιν αὐτήν. ναὸς δὲ Ἀρτέμιδός ἐστινἐνταῦθα καὶ ἀγάλματα λίθου λευκοῦ, τὸ μὲν δᾷδαςφέρον, τὸ δὲ ἔοικε τοξευούσῃ. φασὶ δὲ ἐπὶ τοῦ βωμοῦμελλόντων ἐκ μαντείας τῆς Κάλχαντος Ἰφιγένειαν τῶνἙλλήνων θύειν, τὴν θεὸν ἀντ᾽ αὐτῆς ἔλαφον τὸ ἱερεῖονποιῆσαι.","At this place the Euripus separates Euboea from Boeotia. On the right is the sanctuary of Mycalessian Demeter, and a little farther on is Aulis, said to have been named after the daughter of Ogygus. Here there is a temple of Artemis with two images of white marble; one carries torches, and the other is like to one shooting an arrow. The story is that when, in obedience to the soothsaying of Calchas, the Greeks were about to sacrifice Iphigeneia on the altar, the goddess substituted a deer to be the victim instead of her. They preserve in the temple what still survives of the"
Pausanias,Description of Greece,9,20,4,"ἐν δὲ τοῦ Διονύσου τῷ ναῷ θέας μὲν καὶ τὸ ἄγαλμαἄξιον λίθου τε ὂν Παρίου καὶ ἔργον Καλάμιδος, θαῦμαδὲ παρέχεται μεῖζον ἔτι ὁ Τρίτων. ὁ μὲν δὴ σεμνότεροςἐς αὐτὸν λόγος τὰς γυναῖκάς φησι τὰς Ταναγραίωνπρὸ τῶν Διονύσου ὀργίων ἐπὶ θάλασσαν καταβῆναικαθαρσίων ἕνεκα, νηχομέναις δὲ ἐπιχειρῆσαι τὸνΤρίτωνα καὶ τὰς γυναῖκας εὔξασθαι Διόνυσόν σφισινἀφικέσθαι βοηθόν, ὑπακοῦσαί τε δὴ τὸν θεὸν καὶ τοῦΤρίτωνος κρατῆσαι τῇ μάχῃ:","In the temple of Dionysus the image too is worth seeing, being of Parian marble and a work of Calamis. But a greater marvel still is the Triton. The grander of the two versions of the Triton legend relates that the women of Tanagra before the orgies of Dionysus went down to the sea to be purified, were attacked by the Triton as they were swimming, and prayed that Dionysus would come to their aid. The god, it is said, heard their cry and overcame the Triton in the fight."
Pausanias,Description of Greece,9,22,5,"οὗτοι μὲν τοιοῦτο παρέχονται τὸ εἶδος, τῆς δὲ Βοιωτίαςτὰ ἐν ἀριστερᾷ τοῦ Εὐρίπου Μεσσάπιον ὄροςκαλούμενον καὶ ὑπ᾽ αὐτῷ Βοιωτῶν ἐπὶ θαλάσσηςπόλις ἐστὶν Ἀνθηδών: γενέσθαι δὲ τῇ πόλει τὸ ὄνομα οἱμὲν ἀπὸ Ἀνθηδόνος νύμφης, οἱ δὲ Ἄνθαν δυναστεῦσαιλέγουσιν ἐνταῦθα, Ποσειδῶνός τε παῖδα καὶ Ἀλκυόνηςτῆς Ἄτλαντος. Ἀνθηδονίοις δὲ μάλιστά που κατὰμέσον τῆς πόλεως Καβείρων ἱερὸν καὶ ἄλσος περὶ αὐτόἐστι, πλησίον δὲ Δήμητρος καὶ τῆς παιδὸς ναὸς καὶἀγάλματα λίθου λευκοῦ:","Such is the appearance of the blackbirds. Within Boeotia to the left of the Euripus is Mount Messapius, at the foot of which on the coast is the Boeotian city of Anthedon. Some say that the city received its name from a nymph called Anthedon, while others say that one Anthas was despot here, a son of Poseidon by Alcyone, the daughter of Atlas. Just about the center of Anthedon is a sanctuary of the Cabeiri, with a grove around it, near which is a temple of Demeter and her daughter, with images of white marble."
